,id,host_id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,with_wifi,with_air_conditioning,with_cable_tv,pets_allowed
1924,8192881,6387932,within an hour,100.0,0.0,1.0,1.0,1.0,1.0,Haight Ashbury,37.769220000000004,-122.44698000000001,1.0,Guest suite,Entire home/apt,2,1.0,1.0,0.0,Real Bed,150.0,,75.0,1,0.0,2,30,2,2,30,30,2.0,30.0,2 days ago,8,28,28,28,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,5.07,1.0,0.0,0.0,0.0
1925,8195090,21815368,within a few hours,90.0,1.0,1.0,1.0,1.0,1.0,Noe Valley,37.75377,-122.44197,0.0,Other,Entire home/apt,2,1.0,0.0,1.0,Futon,135.0,,25.0,1,0.0,2,29,2,2,29,29,2.0,29.0,5 days ago,11,23,46,132,1.0,0.0,flexible,0.0,0.0,1,1,0,0,5.71,1.0,0.0,1.0,0.0
1926,8195144,41782662,within an hour,100.0,0.0,1.0,1.0,1.0,0.0,Twin Peaks,37.75135,-122.45383000000001,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,135.0,0.0,60.0,2,50.0,2,30,2,2,30,30,2.0,30.0,4 days ago,13,39,69,344,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,0,1,0,4.14,1.0,0.0,1.0,0.0
1927,8202578,22267033,within a few hours,99.0,1.0,70.0,70.0,1.0,1.0,Downtown/Civic Center,37.78835,-122.4112,1.0,Condominium,Entire home/apt,4,1.0,0.0,2.0,Real Bed,249.0,0.0,69.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,5 weeks ago,30,56,86,357,1.0,0.0,super_strict_30,0.0,0.0,15,15,0,0,0.43,1.0,1.0,1.0,0.0
1928,8207665,10394065,within a few hours,90.0,0.0,3.0,3.0,1.0,1.0,Outer Richmond,37.77785,-122.48011000000001,1.0,House,Private room,5,1.0,2.0,3.0,Real Bed,204.0,300.0,120.0,4,50.0,2,29,2,2,29,29,2.0,29.0,2 weeks ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,2,0,2,0,2.77,1.0,0.0,1.0,1.0
1929,8208052,43282341,within an hour,100.0,1.0,1.0,1.0,1.0,0.0,Western Addition,37.783970000000004,-122.42253999999998,1.0,Condominium,Entire home/apt,4,1.0,1.0,1.0,Real Bed,129.0,500.0,250.0,2,10.0,60,360,60,60,360,360,60.0,360.0,4 weeks ago,0,26,56,331,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.16,1.0,0.0,1.0,0.0
1930,8209055,107051,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Western Addition,37.78835,-122.42833,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,150.0,500.0,120.0,1,20.0,3,90,3,3,90,90,3.0,90.0,4 months ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,1,1,0,0,1.24,1.0,0.0,0.0,0.0
1931,8209591,13815355,within a day,60.0,0.0,4.0,4.0,1.0,1.0,Potrero Hill,37.754290000000005,-122.4012,1.0,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,39.0,300.0,75.0,1,15.0,30,1125,30,30,1125,1125,30.0,1125.0,5 months ago,0,0,10,10,1.0,0.0,strict_14_with_grace_period,0.0,0.0,2,0,2,0,0.12,1.0,0.0,0.0,0.0
1932,8221207,42995477,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Bernal Heights,37.74067,-122.41488999999999,1.0,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,140.0,800.0,90.0,2,0.0,30,60,30,30,60,60,30.0,60.0,2 months ago,20,50,80,260,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,0,1,0,2.62,1.0,0.0,0.0,0.0
1933,8241198,14040690,,,0.0,4.0,4.0,1.0,1.0,Russian Hill,37.800309999999996,-122.41268000000001,1.0,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,350.0,0.0,160.0,4,50.0,1,365,1,1,365,365,1.0,365.0,14 months ago,0,0,0,0,1.0,1.0,moderate,0.0,0.0,4,1,3,0,0.85,1.0,0.0,1.0,0.0
1934,8255072,32206317,within a day,100.0,1.0,1.0,1.0,1.0,1.0,Bayview,37.7352,-122.38566000000002,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,105.0,0.0,25.0,1,0.0,2,29,2,2,29,29,2.0,29.0,5 weeks ago,16,42,59,334,1.0,0.0,flexible,0.0,0.0,1,0,1,0,2.48,1.0,0.0,1.0,1.0
1935,8270952,43611629,within a few hours,100.0,1.0,9.0,9.0,1.0,1.0,Castro/Upper Market,37.764790000000005,-122.43145,1.0,Bungalow,Entire home/apt,2,1.0,1.0,2.0,Real Bed,130.0,500.0,90.0,2,40.0,30,100,30,30,100,100,30.0,100.0,5 weeks ago,0,0,0,0,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.41,1.0,0.0,1.0,0.0
1936,8272458,19364894,within an hour,100.0,1.0,1.0,1.0,1.0,0.0,Noe Valley,37.75411,-122.43831999999999,0.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,259.0,400.0,95.0,1,20.0,2,29,2,5,29,29,2.0,29.0,yesterday,8,38,68,68,1.0,0.0,moderate,0.0,0.0,1,1,0,0,4.62,1.0,0.0,0.0,0.0
1937,8274904,465520,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Castro/Upper Market,37.76757,-122.43638999999999,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,120.0,,25.0,1,15.0,2,29,2,2,29,29,2.0,29.0,3 weeks ago,8,9,20,289,1.0,0.0,strict_14_with_grace_period,0.0,0.0,2,0,2,0,2.17,1.0,0.0,0.0,0.0
1938,8275596,23621923,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Outer Mission,37.73035,-122.4452,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,104.0,100.0,0.0,2,0.0,3,30,3,4,30,30,3.0,30.0,2 weeks ago,15,38,64,64,1.0,1.0,moderate,0.0,0.0,1,0,1,0,4.31,1.0,0.0,1.0,0.0
1939,8276309,2113363,within an hour,100.0,1.0,5.0,5.0,1.0,1.0,Western Addition,37.77191,-122.43226000000001,1.0,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,95.0,,29.0,1,10.0,1,5,1,1,5,5,1.0,5.0,2 days ago,1,1,1,1,1.0,0.0,moderate,0.0,0.0,2,1,1,0,3.47,1.0,0.0,1.0,0.0
1940,8277718,43649769,within an hour,100.0,0.0,1.0,1.0,1.0,0.0,Bayview,37.71755,-122.39658999999999,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,90.0,300.0,50.0,2,35.0,1,14,1,1,14,14,1.0,14.0,6 days ago,0,29,59,59,1.0,1.0,moderate,0.0,0.0,1,0,1,0,2.97,1.0,0.0,1.0,0.0
1941,8287266,43695190,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Castro/Upper Market,37.764140000000005,-122.43189,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,150.0,0.0,45.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,3 days ago,11,29,56,325,1.0,1.0,moderate,0.0,0.0,2,0,2,0,5.11,1.0,0.0,1.0,0.0
1942,8290464,3198119,within an hour,100.0,0.0,1.0,1.0,1.0,1.0,Potrero Hill,37.763909999999996,-122.39553000000001,1.0,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,185.0,0.0,50.0,1,0.0,2,7,2,2,7,7,2.0,7.0,3 months ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,1,1,0,0,1.25,1.0,0.0,1.0,0.0
1943,8308630,27964266,,,0.0,3.0,3.0,1.0,1.0,Mission,37.75829,-122.41963,1.0,House,Private room,3,1.0,1.0,2.0,Real Bed,89.0,0.0,60.0,2,40.0,4,28,4,4,28,28,4.0,28.0,5 months ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,3,0,3,0,2.45,1.0,0.0,0.0,0.0
1944,8328410,12433533,within an hour,90.0,0.0,2.0,2.0,1.0,1.0,Downtown/Civic Center,37.788940000000004,-122.41722,1.0,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,149.0,120.0,70.0,1,0.0,30,400,30,30,400,400,30.0,400.0,6 weeks ago,0,8,38,313,1.0,1.0,moderate,0.0,0.0,1,1,0,0,2.32,1.0,0.0,0.0,0.0
1945,8336042,1491922,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Bernal Heights,37.747279999999996,-122.40766,1.0,Guesthouse,Entire home/apt,3,1.0,0.0,0.0,Real Bed,165.0,0.0,90.0,2,50.0,2,30,2,2,30,30,2.0,30.0,2 months ago,0,0,0,0,1.0,1.0,moderate,0.0,0.0,2,2,0,0,2.84,1.0,0.0,0.0,0.0
1946,8336228,1491922,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Bernal Heights,37.74727,-122.40863,1.0,Guest suite,Entire home/apt,5,2.0,2.0,2.0,Real Bed,250.0,0.0,125.0,4,75.0,3,30,3,3,30,30,3.0,30.0,2 months ago,0,0,0,0,1.0,1.0,moderate,0.0,0.0,2,2,0,0,2.57,1.0,0.0,0.0,0.0
1947,8336617,9632192,within an hour,100.0,0.0,24.0,24.0,1.0,1.0,Western Addition,37.77355,-122.42511,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,4 weeks ago,20,50,80,355,1.0,0.0,flexible,0.0,0.0,12,12,0,0,0.08,1.0,0.0,0.0,0.0
1948,8338986,24157036,within a few hours,95.0,0.0,96.0,96.0,1.0,1.0,Financial District,37.78935,-122.39862,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,255.0,,250.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,2 weeks ago,0,0,22,297,1.0,0.0,strict_14_with_grace_period,0.0,0.0,27,27,0,0,0.14,1.0,0.0,1.0,0.0
1949,8340498,3843940,within an hour,98.0,0.0,54.0,54.0,1.0,1.0,Financial District,37.79602,-122.39837,1.0,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,176.0,400.0,160.0,1,0.0,31,1125,31,31,1125,1125,31.0,1125.0,4 days ago,27,57,87,362,1.0,1.0,strict_14_with_grace_period,0.0,0.0,8,8,0,0,0.14,1.0,0.0,1.0,0.0
1950,8342838,22254657,,,0.0,1.0,1.0,1.0,1.0,Financial District,37.784240000000004,-122.39925,1.0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,100.0,2000.0,100.0,1,0.0,180,1125,180,180,1125,1125,180.0,1125.0,28 months ago,0,0,0,0,1.0,0.0,flexible,0.0,0.0,1,0,1,0,,0.0,0.0,0.0,0.0
1951,8351923,8146166,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,West of Twin Peaks,37.74288,-122.46146999999999,1.0,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,100.0,60.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,6 days ago,5,22,43,182,1.0,0.0,moderate,0.0,0.0,2,2,0,0,6.02,1.0,0.0,1.0,0.0
1952,8352275,11512680,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Seacliff,37.78,-122.50743999999999,0.0,Hotel,Private room,2,1.0,1.0,1.0,Real Bed,129.0,95.0,18.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,4 weeks ago,10,32,56,321,1.0,1.0,moderate,0.0,0.0,2,1,1,0,9.15,1.0,0.0,0.0,0.0
1953,8356380,44046204,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Crocker Amazon,37.7117,-122.43451,1.0,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,98.0,0.0,10.0,1,0.0,1,1125,1,2,1125,1125,1.3,1125.0,yesterday,3,8,14,226,1.0,1.0,moderate,0.0,0.0,1,0,1,0,9.79,1.0,0.0,0.0,0.0
1954,8382187,44172059,within a few hours,100.0,0.0,1.0,1.0,1.0,1.0,Outer Richmond,37.779740000000004,-122.49897,0.0,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,100.0,60.0,2,100.0,1,1125,1,1,1125,1125,1.0,1125.0,3 days ago,7,21,44,273,1.0,0.0,moderate,0.0,0.0,1,1,0,0,4.26,1.0,0.0,1.0,0.0
1955,8411606,21303289,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Seacliff,37.78668,-122.49316,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,135.0,500.0,25.0,1,0.0,2,7,2,2,7,7,2.0,7.0,a week ago,17,36,56,56,1.0,0.0,moderate,0.0,0.0,2,0,2,0,3.92,1.0,0.0,1.0,0.0
1956,8418067,12791805,,,0.0,2.0,2.0,1.0,1.0,Western Addition,37.78409,-122.4438,1.0,House,Entire home/apt,5,3.0,3.0,3.0,Real Bed,293.0,2000.0,500.0,4,100.0,30,180,30,30,180,180,30.0,180.0,15 months ago,23,53,83,358,1.0,1.0,strict_14_with_grace_period,0.0,0.0,2,2,0,0,0.04,1.0,0.0,1.0,0.0
1957,8422161,24157036,within a few hours,95.0,0.0,96.0,96.0,1.0,1.0,Financial District,37.78758,-122.39868,1.0,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,501.0,,300.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,5 weeks ago,5,31,61,336,1.0,0.0,strict_14_with_grace_period,0.0,0.0,27,27,0,0,0.08,1.0,0.0,1.0,0.0
1958,8438267,35568135,within an hour,86.0,1.0,1.0,1.0,1.0,1.0,Potrero Hill,37.761179999999996,-122.3967,1.0,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,195.0,300.0,95.0,2,75.0,3,60,3,3,60,60,3.0,60.0,4 weeks ago,7,24,25,68,1.0,0.0,moderate,0.0,0.0,1,1,0,0,1.3,1.0,0.0,1.0,0.0
1959,8441614,26216116,within a few hours,100.0,0.0,3.0,3.0,1.0,1.0,Marina,37.80584,-122.44308999999998,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,350.0,1000.0,250.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,3 months ago,0,0,11,286,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.11,1.0,0.0,1.0,0.0
1960,8456859,23852998,within a few hours,100.0,0.0,1.0,1.0,1.0,1.0,Outer Richmond,37.773920000000004,-122.50925,1.0,Guest suite,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,,90.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,7 months ago,5,13,43,257,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,2.08,1.0,0.0,1.0,1.0
1961,8459807,27964266,,,0.0,3.0,3.0,1.0,1.0,Mission,37.7583,-122.41948000000001,1.0,House,Private room,8,1.0,3.0,5.0,Real Bed,220.0,0.0,85.0,5,50.0,4,28,3,4,28,28,3.7,28.0,5 months ago,0,0,0,0,1.0,1.0,strict_14_with_grace_period,0.0,0.0,3,0,3,0,0.27,1.0,0.0,0.0,0.0
1962,8461190,15601479,,,1.0,1.0,1.0,1.0,0.0,Mission,37.751259999999995,-122.40794,1.0,Apartment,Entire home/apt,4,1.0,2.0,2.0,Futon,139.0,400.0,100.0,1,0.0,30,180,30,30,180,180,30.0,180.0,10 months ago,0,0,21,201,1.0,0.0,moderate,0.0,0.0,1,1,0,0,0.58,1.0,0.0,1.0,0.0
1963,8464365,2846262,within an hour,100.0,1.0,3.0,3.0,1.0,0.0,Noe Valley,37.75148,-122.44181999999999,1.0,Condominium,Private room,2,2.0,1.0,1.0,Real Bed,95.0,100.0,40.0,1,15.0,2,1125,2,5,1125,1125,2.5,1125.0,yesterday,28,53,60,150,1.0,0.0,moderate,0.0,0.0,3,1,2,0,2.12,1.0,0.0,0.0,0.0
1964,8472083,44615552,,,1.0,1.0,1.0,1.0,1.0,Marina,37.80259,-122.42695,1.0,Guest suite,Private room,2,1.0,1.0,1.0,Real Bed,170.0,0.0,40.0,2,30.0,3,7,2,3,7,7,2.7,7.0,6 weeks ago,0,0,0,10,1.0,0.0,moderate,0.0,0.0,1,0,1,0,2.7,1.0,0.0,1.0,0.0
1965,8472666,1155340,,,0.0,1.0,1.0,1.0,1.0,South of Market,37.77219,-122.41672,1.0,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,250.0,0.0,100.0,1,0.0,2,40,2,2,40,40,2.0,40.0,6 weeks ago,0,0,0,44,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.63,1.0,0.0,0.0,0.0
1966,8472927,28932312,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,West of Twin Peaks,37.728,-122.46162,1.0,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,144.0,200.0,95.0,2,15.0,4,1125,4,4,1125,1125,4.0,1125.0,5 weeks ago,13,37,67,67,1.0,0.0,strict_14_with_grace_period,0.0,0.0,2,2,0,0,1.69,1.0,0.0,1.0,0.0
1967,8474183,26860112,within an hour,100.0,1.0,3.0,3.0,1.0,1.0,Outer Mission,37.72207,-122.43773,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,177.0,1000.0,70.0,1,0.0,2,28,2,2,28,28,2.0,28.0,2 months ago,13,21,39,124,1.0,1.0,moderate,0.0,0.0,3,3,0,0,3.79,1.0,0.0,0.0,1.0
1968,8474452,31121025,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Bernal Heights,37.733909999999995,-122.42901,1.0,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,109.0,,40.0,1,0.0,2,29,2,2,29,29,2.0,29.0,7 weeks ago,5,15,45,315,1.0,0.0,moderate,0.0,0.0,1,1,0,0,3.67,1.0,0.0,1.0,0.0
1969,8487735,11014421,within an hour,100.0,0.0,1.0,1.0,1.0,1.0,Excelsior,37.729440000000004,-122.42898999999998,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,115.0,,50.0,1,0.0,3,60,3,3,60,60,3.0,60.0,9 months ago,0,0,11,286,1.0,0.0,moderate,0.0,0.0,1,1,0,0,3.09,1.0,0.0,0.0,0.0
1970,8489712,44713280,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Downtown/Civic Center,37.78268,-122.4222,1.0,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,110.0,0.0,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,8 months ago,11,14,14,261,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.43,1.0,0.0,1.0,0.0
1971,8499631,44757566,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Mission,37.74855,-122.40941000000001,1.0,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,260.0,235.0,70.0,1,0.0,2,25,2,2,25,25,2.0,25.0,3 weeks ago,10,33,63,338,1.0,0.0,moderate,0.0,0.0,1,1,0,0,3.13,1.0,0.0,1.0,0.0
1972,8500048,1371443,within a few hours,100.0,1.0,2.0,2.0,1.0,1.0,Inner Sunset,37.76104,-122.47503999999999,1.0,Apartment,Entire home/apt,2,1.0,1.0,3.0,Real Bed,159.0,500.0,125.0,1,25.0,30,90,30,30,90,90,30.0,90.0,3 weeks ago,4,34,64,339,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,2.09,1.0,0.0,0.0,0.0
1973,8501670,24157036,within a few hours,95.0,0.0,96.0,96.0,1.0,1.0,North Beach,37.80297,-122.405,1.0,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,246.0,,250.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,5 weeks ago,0,0,0,0,1.0,0.0,strict_14_with_grace_period,0.0,0.0,27,27,0,0,0.07,1.0,0.0,1.0,0.0
1974,8520295,1999893,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,Outer Sunset,37.7602,-122.48114,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,129.0,0.0,75.0,2,15.0,30,120,30,30,120,120,30.0,120.0,2 weeks ago,9,39,69,230,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,1.69,1.0,0.0,0.0,0.0
1975,8524982,28784940,within an hour,100.0,1.0,1.0,1.0,1.0,1.0,North Beach,37.803020000000004,-122.41025,1.0,Townhouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,205.0,250.0,50.0,2,50.0,3,29,2,5,29,29,3.1,29.0,3 days ago,0,5,10,33,1.0,0.0,moderate,0.0,0.0,1,1,0,0,4.94,1.0,0.0,0.0,0.0
1976,8542873,117610,within an hour,100.0,0.0,5.0,5.0,1.0,1.0,Outer Sunset,37.75573,-122.50436,0.0,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,138.0,500.0,120.0,2,10.0,30,1125,30,30,1125,1125,30.0,1125.0,5 weeks ago,0,0,9,254,1.0,0.0,strict_14_with_grace_period,1.0,1.0,5,5,0,0,0.5,1.0,0.0,0.0,1.0
1977,8554141,17042045,within an hour,85.0,0.0,34.0,34.0,0.0,0.0,Downtown/Civic Center,37.7868,-122.40775,1.0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,110.0,,25.0,1,0.0,1,21,1,1,21,21,1.0,21.0,3 weeks ago,0,0,0,0,1.0,1.0,flexible,0.0,0.0,31,11,20,0,1.69,1.0,0.0,1.0,0.0
1978,8556635,45040916,a few days or more,10.0,0.0,5.0,5.0,1.0,1.0,Bernal Heights,37.74053,-122.40893,0.0,House,Entire home/apt,3,2.0,3.0,3.0,Real Bed,186.0,500.0,300.0,2,50.0,30,1125,30,30,1125,1125,30.0,1125.0,a week ago,30,60,90,110,1.0,0.0,moderate,0.0,0.0,4,1,3,0,0.13,1.0,0.0,1.0,0.0
1979,8564563,944215,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Mission,37.76867,-122.41786,1.0,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,220.0,2000.0,125.0,4,0.0,2,1125,2,2,1125,1125,2.0,1125.0,5 weeks ago,0,0,0,0,1.0,0.0,moderate,0.0,0.0,2,1,1,0,0.91,1.0,1.0,1.0,0.0
1980,8565105,17042045,within an hour,85.0,0.0,34.0,34.0,0.0,0.0,Downtown/Civic Center,37.78735,-122.40782,1.0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,110.0,,25.0,1,0.0,1,21,1,1,21,21,1.0,21.0,3 weeks ago,0,0,0,0,1.0,1.0,moderate,0.0,0.0,31,11,20,0,1.83,1.0,0.0,1.0,0.0
1981,8568826,34799523,within an hour,100.0,0.0,5.0,5.0,1.0,0.0,Bernal Heights,37.74262,-122.40875,1.0,House,Private room,2,1.0,1.0,1.0,Real Bed,95.0,100.0,50.0,1,25.0,3,1125,3,3,1125,1125,3.0,1125.0,3 weeks ago,0,16,46,321,1.0,0.0,moderate,0.0,0.0,4,1,3,0,0.75,1.0,0.0,0.0,0.0
1982,8576907,27507354,within an hour,100.0,0.0,1.0,1.0,1.0,1.0,Inner Richmond,37.77858,-122.4492,1.0,House,Entire home/apt,8,3.0,4.0,5.0,Real Bed,599.0,1000.0,200.0,4,0.0,5,1125,5,5,1125,1125,5.0,1125.0,3 months ago,0,0,0,0,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.43,1.0,0.0,1.0,0.0
1983,8578964,7137924,,,0.0,1.0,1.0,1.0,1.0,South of Market,37.77941,-122.39551000000002,1.0,Loft,Entire home/apt,4,2.0,2.0,2.0,Real Bed,550.0,1000.0,450.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,6 months ago,30,60,90,365,1.0,1.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.12,1.0,0.0,1.0,0.0
1984,8584000,5580766,within a few hours,100.0,1.0,1.0,1.0,1.0,1.0,Western Addition,37.77397,-122.42783,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,250.0,2000.0,,4,75.0,30,90,30,30,90,90,30.0,90.0,a week ago,10,27,46,251,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,3.17,1.0,0.0,0.0,0.0
1985,8590211,7849513,within a few hours,100.0,0.0,3.0,3.0,1.0,1.0,Castro/Upper Market,37.7591,-122.43515,1.0,Condominium,Entire home/apt,6,3.0,3.0,3.0,Real Bed,270.0,500.0,150.0,1,0.0,30,180,30,30,180,180,30.0,180.0,6 weeks ago,0,14,44,229,1.0,0.0,flexible,0.0,0.0,1,1,0,0,0.02,1.0,0.0,1.0,0.0
1986,8591098,12116341,,,0.0,1.0,1.0,1.0,0.0,Haight Ashbury,37.7718,-122.44403999999999,1.0,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,1000.0,0.0,300.0,1,0.0,3,15,3,3,15,15,3.0,15.0,6 months ago,6,6,6,193,1.0,0.0,flexible,0.0,0.0,1,1,0,0,,1.0,1.0,1.0,0.0
1987,8592609,1678230,within an hour,100.0,0.0,2.0,2.0,1.0,1.0,Noe Valley,37.75477,-122.42708999999999,1.0,Loft,Entire home/apt,3,1.0,1.0,2.0,Real Bed,140.0,500.0,100.0,2,15.0,30,180,30,30,180,180,30.0,180.0,2 months ago,0,0,29,304,1.0,0.0,strict_14_with_grace_period,0.0,0.0,2,2,0,0,0.44,1.0,0.0,0.0,0.0
1988,8595304,4033641,within an hour,100.0,1.0,2.0,2.0,1.0,1.0,Noe Valley,37.74672,-122.43613,1.0,House,Private room,2,1.0,1.0,0.0,Real Bed,225.0,600.0,140.0,1,50.0,2,26,2,2,26,26,2.0,26.0,2 months ago,28,49,77,346,1.0,1.0,moderate,0.0,0.0,2,1,1,0,0.15,1.0,0.0,1.0,0.0
1989,8597021,38613950,within an hour,100.0,1.0,3.0,3.0,1.0,1.0,Outer Mission,37.7304,-122.43331,0.0,House,Private room,2,1.0,1.0,1.0,Real Bed,103.0,150.0,80.0,1,0.0,2,25,2,2,25,25,2.0,25.0,3 months ago,0,0,0,0,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,0,1,0,0.61,1.0,0.0,1.0,0.0
1990,8612967,45309463,within a day,100.0,0.0,1.0,1.0,1.0,0.0,Nob Hill,37.79552,-122.41065,1.0,Apartment,Entire home/apt,8,2.0,3.0,4.0,Real Bed,499.0,500.0,185.0,8,35.0,3,1125,3,3,1125,1125,3.0,1125.0,today,10,19,19,19,1.0,0.0,strict_14_with_grace_period,0.0,0.0,1,1,0,0,0.6,1.0,1.0,1.0,0.0
1991,8646903,45451507,within an hour,100.0,0.0,2.0,2.0,1.0,1.0,Marina,37.80317,-122.44203999999999,1.0,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,220.0,1000.0,250.0,2,100.0,30,180,30,30,180,180,30.0,180.0,4 weeks ago,0,0,0,0,1.0,0.0,strict_14_with_grace_period,0.0,0.0,2,2,0,0,0.61,1.0,0.0,0.0,0.0
